time	Qdflat(1)	tau(1)	hru_ea(1)	hru_rh(1)	hru_t(1)
units	(W/m^2)	()	(kPa)	(%)	(°C)
41914.125	0	0.410726	0.240287	49.7825	-2.83025
41914.16667	0	0.410726	0.241485	49.895	-2.798
41914.20833	0	0.410726	0.239758	49.1675	-2.70875
41914.25	0	0.410726	0.238359	49.215	-2.78975
41914.29167	0	0.410726	0.237147	48.905	-2.77525
41914.33333	41.877	0.410726	0.244868	52.1	-3.146
41914.375	194.068	0.410726	0.249989	53.1975	-3.14775
41914.41667	353.949	0.410726	0.25081	56.525	-3.826
41914.45833	485.548	0.410726	0.246352	56.2125	-3.972
41914.5	576.115	0.410726	0.247361	56.8025	-4.04675
41914.54167	616.901	0.410726	0.250543	58.8975	-4.32225
41914.58333	604.746	0.410726	0.253267	59.1525	-4.246
41914.625	540.584	0.410726	0.26149	61.4775	-4.3235
41914.66667	429.48	0.410726	0.260466	60.47	-4.1755
41914.70833	283.626	0.410726	0.264179	57.9525	-3.5075
41914.75	119.017	0.410726	0.262884	55.42	-3.03675
41914.79167	7.38235	0.410726	0.259312	51.3625	-2.29525
41914.83333	0	0.410726	0.284694	50.7025	-1.02125
41914.875	0	0.410726	0.427802	54.01	3.621
41914.91667	0	0.410726	0.491147	58.7075	4.398
41914.95833	0	0.410726	0.534399	68.4075	3.42525
41915	0	0.410726	0.552059	70.975	3.364
41915.04167	0	0.440013	0.548355	69.065	3.65475
41915.08333	0	0.440013	0.537749	61.72	4.97825
41915.125	0	0.440013	0.541831	64.9775	4.3515
41915.16667	0	0.440013	0.549312	67.47	4.011
41915.20833	0	0.440013	0.523882	64.7875	3.914
41915.25	0	0.440013	0.520253	64.125	3.96125
41915.29167	0	0.440013	0.530345	64.955	4.0515
41915.33333	38.0131	0.440013	0.538224	67.3825	3.74
41915.375	187.689	0.440013	0.542854	68.62	3.6035
41915.41667	347.11	0.440013	0.543597	67.305	3.89725
41915.45833	478.566	0.440013	0.550055	66.5125	4.2335
41915.5	569.085	0.440013	0.563382	69.1325	4.0245
41915.54167	609.855	0.440013	0.573304	67.28	4.66025
41915.58333	597.705	0.440013	0.577763	67.4625	4.73225
41915.625	533.57	0.440013	0.616752	69.8225	5.175
41915.66667	422.709	0.440013	0.598992	65.6225	5.64675
41915.70833	276.929	0.440013	0.594317	65.1975	5.6275
41915.75	113.263	0.440013	0.607658	67.58	5.4305
41915.79167	6.06781	0.440013	0.60764	67.5075	5.4455
41915.83333	0	0.440013	0.594524	65.455	5.57575
41915.875	0	0.440013	0.529232	53.075	6.9265
41915.91667	0	0.440013	0.547385	54.7975	6.9525
41915.95833	0	0.440013	0.571826	56.4425	7.158
41916	0	0.440013	0.616275	62.56	6.74975
41916.04167	0	0.478438	0.610655	60	7.22475
41916.08333	0	0.478438	0.603018	57.8175	7.58225
41916.125	0	0.478438	0.553595	51.295	8.0835
41916.16667	0	0.478438	0.597596	58.6375	7.2445
41916.20833	0	0.478438	0.629318	64.415	6.6295
41916.25	0	0.478438	0.63534	65.23	6.58525
41916.29167	0	0.478438	0.586381	58.5775	6.98325
41916.33333	34.5077	0.478438	0.479212	45.3725	7.7665
41916.375	181.35	0.478438	0.473504	46.4525	7.24725
41916.41667	340.449	0.478438	0.489985	50.63	6.49225
41916.45833	471.581	0.478438	0.482537	49.875	6.488
41916.5	562.047	0.478438	0.518587	55.1675	6.071
41916.54167	602.799	0.478438	0.476805	49.085	6.54625
41916.58333	590.654	0.478438	0.47762	48.61	6.71225
41916.625	526.551	0.478438	0.502969	53.5125	6.06925
41916.66667	415.772	0.478438	0.541375	60.2775	5.414
41916.70833	270.251	0.478438	0.548013	57.93	6.1625
41916.75	107.566	0.478438	0.54623	56.6475	6.4395
41916.79167	4.79952	0.478438	0.562194	59.0075	6.2655
41916.83333	0	0.478438	0.56476	60.695	5.92375
41916.875	0	0.478438	0.526799	54.1225	6.5755
41916.91667	0	0.478438	0.534705	54.2525	6.757
41916.95833	0	0.478438	0.570058	58.9475	6.4815
41917	0	0.478438	0.538638	53.5925	7.04175
41917.04167	0	0.503486	0.530145	51.315	7.4435
41917.08333	0	0.503486	0.526528	50.9475	7.4485
41917.125	0	0.503486	0.502452	48.195	7.57625
41917.16667	0	0.503486	0.49081	46.1925	7.8545
41917.20833	0	0.503486	0.555223	55.025	7.09925
41917.25	0	0.503486	0.589573	56.6125	7.5605
41917.29167	0	0.503486	0.624438	59.0975	7.77275
41917.33333	31.1026	0.503486	0.647294	58.91	8.3475
41917.375	175.055	0.503486	0.680967	63.42	8.0085
41917.41667	333.802	0.503486	0.699509	67.8	7.42375
41917.45833	464.597	0.503486	0.710238	69.295	7.3275
41917.5	555.004	0.503486	0.752656	73.0325	7.4075
41917.54167	595.735	0.503486	0.732485	71.2725	7.367
41917.58333	583.597	0.503486	0.731522	71.6975	7.261
41917.625	519.529	0.503486	0.754653	71.625	7.731
41917.66667	409.01	0.503486	0.751911	71.9925	7.60275
41917.70833	263.595	0.503486	0.747643	71.48	7.624
41917.75	101.959	0.503486	0.688874	62.4425	8.40675
41917.79167	3.74827	0.503486	0.551311	46.4375	9.4925
41917.83333	0	0.503486	0.558665	50.44	8.465
41917.875	0	0.503486	0.524538	48.375	8.1525
41917.91667	0	0.503486	0.476573	43.7725	8.2125
41917.95833	0	0.503486	0.473507	43.7825	8.11425
41918	0	0.503486	0.469372	43.5325	8.0695
41918.04167	0	0.429188	0.444445	41.9775	7.8025
41918.08333	0	0.429188	0.440775	42.5225	7.49225
41918.125	0	0.429188	0.421066	40.9525	7.3735
41918.16667	0	0.429188	0.412096	41.61	6.8275
41918.20833	0	0.429188	0.411436	42.4425	6.5165
41918.25	0	0.429188	0.424782	44.3775	6.333
41918.29167	0	0.429188	0.435	45.5125	6.3115
41918.33333	27.9234	0.429188	0.428843	44.43	6.45375
41918.375	168.81	0.429188	0.43365	46.0425	6.099
41918.41667	327.003	0.429188	0.414806	45.05	5.77225
41918.45833	457.616	0.429188	0.380102	41.41	5.72725
41918.5	547.959	0.429188	0.356979	39.17	5.62425
41918.54167	588.667	0.429188	0.36749	40.51	5.55775
41918.58333	576.535	0.429188	0.393332	42.87	5.721
41918.625	512.506	0.429188	0.399519	43.875	5.612
41918.66667	402.257	0.429188	0.414208	45.3525	5.655
41918.70833	256.964	0.429188	0.435817	48.4925	5.4235
41918.75	96.4411	0.429188	0.458967	50.945	5.45825
41918.79167	2.83073	0.429188	0.467006	50.7975	5.75
41918.83333	0	0.429188	0.484414	52.965	5.67525
41918.875	0	0.429188	0.495984	54.3875	5.6335
41918.91667	0	0.429188	0.500282	53.4425	6.01075
41918.95833	0	0.429188	0.532288	57.23	5.9175
41919	0	0.429188	0.552225	58.815	6.054
41919.04167	0	0.307685	0.604257	67.1375	5.44425
41919.08333	0	0.307685	0.6142	68.9175	5.30275
41919.125	0	0.307685	0.586338	62.8625	5.9585
41919.16667	0	0.307685	0.614491	65.1575	6.118
41919.20833	0	0.307685	0.650199	71.53	5.58675
41919.25	0	0.307685	0.631539	66.07	6.31275
41919.29167	0	0.307685	0.65198	71.6525	5.6015
41919.33333	24.9836	0.307685	0.646758	69.375	5.95125
41919.375	162.618	0.307685	0.631641	67.6925	5.96425
41919.41667	320.392	0.307685	0.616343	67.8525	5.57675
41919.45833	450.641	0.307685	0.580362	63.1725	5.73975
41919.5	540.915	0.307685	0.524516	57.0075	5.7615
41919.54167	581.598	0.307685	0.544631	60.7625	5.385
41919.58333	569.472	0.307685	0.53798	57.845	5.91675
41919.625	505.486	0.307685	0.512986	54.945	5.9725
41919.66667	395.348	0.307685	0.533347	59.0675	5.49075
41919.70833	250.361	0.307685	0.520674	59.85	4.95675
41919.75	91.0131	0.307685	0.485747	54.66	5.26175
41919.79167	1.99579	0.307685	0.471989	51.94	5.5825
41919.83333	0	0.307685	0.482903	52.82	5.66975
41919.875	0	0.307685	0.483378	52.73	5.7085
41919.91667	0	0.307685	0.493163	52.54	6.04975
41919.95833	0	0.307685	0.482659	50.1775	6.404
41920	0	0.307685	0.48368	49.5925	6.60475
41920.04167	0	0.388969	0.501419	51.925	6.4605
41920.08333	0	0.388969	0.493943	50.165	6.743
41920.125	0	0.388969	0.464336	46.6725	6.8935
41920.16667	0	0.388969	0.468662	47.8125	6.6775
41920.20833	0	0.388969	0.484461	50.635	6.3265
41920.25	0	0.388969	0.506109	54.66	5.85275
41920.29167	0	0.388969	0.494451	53.475	5.83275
41920.33333	22.1218	0.388969	0.503733	53.995	5.9615
41920.375	156.484	0.388969	0.480898	56.4475	4.65725
41920.41667	313.636	0.388969	0.472796	54.76	4.84825
41920.45833	443.676	0.388969	0.486789	55.8525	4.983
41920.5	533.874	0.388969	0.494722	58.8875	4.45775
41920.54167	574.529	0.388969	0.47031	57.085	4.17975
41920.58333	562.412	0.388969	0.459212	57.8825	3.64375
41920.625	498.472	0.388969	0.439294	54.48	3.874
41920.66667	388.622	0.388969	0.430937	55.0175	3.46275
41920.70833	243.791	0.388969	0.421173	54.49	3.275
41920.75	85.6947	0.388969	0.421737	54.945	3.1765
41920.79167	1.40963	0.388969	0.416002	53.345	3.4005
41920.83333	0	0.388969	0.415167	51.4225	3.892
41920.875	0	0.388969	0.40474	45.3625	5.31925
41920.91667	0	0.388969	0.397027	41.395	6.362
41920.95833	0	0.388969	0.397963	38.9275	7.29
41921	0	0.388969	0.423721	41.0025	7.4475
41921.04167	0	0.407569	0.44631	43.5625	7.3215
41921.08333	0	0.407569	0.477888	46.1225	7.486
41921.125	0	0.407569	0.444969	40.86	8.216
41921.16667	0	0.407569	0.457601	43.7425	7.6265
41921.20833	0	0.407569	0.454357	43.4175	7.6315
41921.25	0	0.407569	0.442356	44.4525	6.897
41921.29167	0	0.407569	0.437189	43.67	6.9845
41921.33333	19.6268	0.407569	0.451279	45.9575	6.70325
41921.375	150.414	0.407569	0.438535	41.6325	7.72725
41921.41667	307.074	0.407569	0.455135	43.1775	7.73775
41921.45833	436.723	0.407569	0.438358	41.2475	7.8575
41921.5	526.839	0.407569	0.413329	38.6625	7.9445
41921.54167	567.465	0.407569	0.395111	37.1275	7.8775
41921.58333	555.356	0.407569	0.412624	40.0025	7.4205
41921.625	491.467	0.407569	0.426583	43.745	6.6025
41921.66667	381.745	0.407569	0.399275	38.28	7.58325
41921.70833	237.255	0.407569	0.468065	56.395	4.28475
41921.75	80.4702	0.407569	0.467423	46.5475	7.029
41921.79167	0.839634	0.407569	0.470674	44.9875	7.628
41921.83333	0	0.407569	0.475597	45.8575	7.5
41921.875	0	0.407569	0.536072	52.2925	7.33025
41921.91667	0	0.407569	0.563072	52.7375	7.9255
41921.95833	0	0.407569	0.524638	49.8025	7.7285
41922	0	0.407569	0.536351	51.78	7.48175
41922.04167	0	0.319944	0.564804	55.87	7.1265
41922.08333	0	0.319944	0.574726	55.95	7.35975
41922.125	0	0.319944	0.570533	55.335	7.41425
41922.16667	0	0.319944	0.560144	54.8075	7.28575
41922.20833	0	0.319944	0.597729	62.6875	6.277
41922.25	0	0.319944	0.621435	68.1475	5.63275
41922.29167	0	0.319944	0.648861	77.765	4.36025
41922.33333	17.1917	0.319944	0.648324	78.42	4.229
41922.375	144.411	0.319944	0.638453	77.1975	4.23425
41922.41667	300.541	0.319944	0.641252	82	3.44
41922.45833	429.785	0.319944	0.63239	83.95	2.912
41922.5	519.815	0.319944	0.576237	74.2725	3.328
41922.54167	560.408	0.319944	0.519367	63.5925	4.0555
41922.58333	548.309	0.319944	0.534811	67.7025	3.58275
41922.625	484.473	0.319944	0.549875	74.48	2.629
41922.66667	375.059	0.319944	0.524484	71.7975	2.48025
41922.70833	230.759	0.319944	0.513482	77.35	1.14525
41922.75	75.3735	0.319944	0.496583	74.5125	1.1995
41922.79167	0.488043	0.319944	0.537326	86.435	0.23775
41922.83333	0	0.319944	0.439898	63.0775	1.83125
41922.875	0	0.319944	0.460756	66.91	1.65475
41922.91667	0	0.319944	0.47071	68.315	1.663
41922.95833	0	0.319944	0.462231	66.71	1.741
41923	0	0.319944	0.474799	67.6275	1.92475
41923.04167	0	0.34756	0.518242	78.7725	1.0205
41923.08333	0	0.34756	0.528953	80.6025	0.98575
41923.125	0	0.34756	0.487814	71.4575	1.53375
41923.16667	0	0.34756	0.430005	61.035	1.97325
41923.20833	0	0.34756	0.40768	56.97	2.1915
41923.25	0	0.34756	0.41581	58.3975	2.1215
41923.29167	0	0.34756	0.434118	63.4275	1.56975
41923.33333	14.9906	0.34756	0.378617	53.1	2.141
41923.375	138.48	0.34756	0.389706	55.9575	1.812
41923.41667	293.872	0.34756	0.419996	61.9925	1.428
41923.45833	422.866	0.34756	0.424353	64.0425	1.1195
41923.5	512.803	0.34756	0.415619	63.795	0.885
41923.54167	553.362	0.34756	0.369972	55.4325	1.22
41923.58333	541.272	0.34756	0.39653	60.8275	0.8935
41923.625	477.494	0.34756	0.401088	61.945	0.79975
41923.66667	368.396	0.34756	0.382306	58.6075	0.9025
41923.70833	224.305	0.34756	0.374111	57.515	0.863
41923.75	70.3713	0.34756	0.377059	58.4775	0.742
41923.79167	0.20279	0.34756	0.410819	67.48	-0.04375
41923.83333	0	0.34756	0.463996	79.9375	-0.621
41923.875	0	0.34756	0.351439	54.9725	0.62375
41923.91667	0	0.34756	0.356522	54.91	0.838
41923.95833	0	0.34756	0.363228	54.9275	1.09175
41924	0	0.34756	0.379	57.0025	1.167
41924.04167	0	0.325241	0.418977	66.1175	0.502
41924.08333	0	0.325241	0.448077	71.6075	0.328
41924.125	0	0.325241	0.415025	65.8675	0.4235
41924.16667	0	0.325241	0.438838	72.54	-0.1205
41924.20833	0	0.325241	0.420095	67.6225	0.2285
41924.25	0	0.325241	0.411597	65.5525	0.37525
41924.29167	0	0.325241	0.444188	72.2425	0.0865
41924.33333	12.971	0.325241	0.447935	72.75	0.10575
41924.375	132.628	0.325241	0.44863	71.7025	0.32675
41924.41667	287.237	0.325241	0.433443	65.995	0.997
41924.45833	416.138	0.325241	0.440061	68.5825	0.6745
41924.5	505.806	0.325241	0.450252	70.6	0.59025
41924.54167	546.329	0.325241	0.453352	70.5875	0.6875
41924.58333	534.25	0.325241	0.449296	69.195	0.83875
41924.625	470.533	0.325241	0.472009	75.8825	0.246
41924.66667	361.593	0.325241	0.479215	75.5275	0.5195
41924.70833	217.896	0.325241	0.480129	74.915	0.65825
41924.75	65.4954	0.325241	0.479152	74.0375	0.793
41924.79167	0	0.325241	0.474515	71.25	1.19
41924.83333	0	0.325241	0.482917	74.2025	0.8705
41924.875	0	0.325241	0.504791	78.4375	0.7155
41924.91667	0	0.325241	0.511395	77.6225	1.04
41924.95833	0	0.325241	0.515726	77.47	1.18425
41925	0	0.325241	0.519023	74.8125	1.7585
41925.04167	0	0.249422	0.533662	76.7875	1.783
41925.08333	0	0.249422	0.539633	77.095	1.8825
41925.125	0	0.249422	0.56891	81.99	1.76075
41925.16667	0	0.249422	0.571402	80.3325	2.107
41925.20833	0	0.249422	0.542262	72.7725	2.759
41925.25	0	0.249422	0.527719	70.8825	2.74675
41925.29167	0	0.249422	0.523272	70.97	2.6105
41925.33333	11.0362	0.249422	0.505938	68.525	2.62975
41925.375	126.857	0.249422	0.490896	66.2775	2.67425
41925.41667	280.639	0.249422	0.492448	65.97	2.784
41925.45833	409.435	0.249422	0.530509	74.1475	2.189
41925.5	498.829	0.249422	0.544569	75.4875	2.3045
41925.54167	539.313	0.249422	0.54663	76.195	2.22675
41925.58333	527.245	0.249422	0.551397	74.6675	2.6325
41925.625	463.593	0.249422	0.554492	75.9	2.48125
41925.66667	354.988	0.249422	0.557793	78.7325	2.05125
41925.70833	211.537	0.249422	0.555607	78.3875	2.05775
41925.75	60.735	0.249422	0.537323	71.2425	2.92925
41925.79167	0	0.249422	0.561615	79.0625	2.08825
41925.83333	0	0.249422	0.536063	73.0825	2.53775
41925.875	0	0.249422	0.540524	77.58	1.818
41925.91667	0	0.249422	0.509373	76.495	1.188
41925.95833	0	0.249422	0.479134	72.6275	1.05875
41926	0	0.249422	0.462592	69.84	1.11425
41926.04167	0	0.296226	0.468594	73.54	0.57825
41926.08333	0	0.296226	0.441609	69.3125	0.57675
41926.125	0	0.296226	0.430225	66.955	0.694
41926.16667	0	0.296226	0.404804	63	0.69375
41926.20833	0	0.296226	0.435841	69.57	0.34425
41926.25	0	0.296226	0.410961	64.625	0.5505
41926.29167	0	0.296226	0.392568	61.765	0.54325
41926.33333	9.41436	0.296226	0.389054	63.0825	0.1285
41926.375	121.174	0.296226	0.381139	60.9775	0.31275
41926.41667	274.081	0.296226	0.414389	67.51	0.06325
41926.45833	402.593	0.296226	0.44988	71.7875	0.34875
41926.5	491.873	0.296226	0.454639	69.455	0.9505
41926.54167	532.316	0.296226	0.444433	69.0375	0.71975
41926.58333	520.26	0.296226	0.426888	65.3875	0.914
41926.625	456.676	0.296226	0.427557	70.6825	-0.12175
41926.66667	348.417	0.296226	0.421427	69.4425	-0.08225
41926.70833	205.23	0.296226	0.420908	69.0575	-0.02975
41926.75	56.0846	0.296226	0.430647	70.915	-0.07425
41926.79167	0	0.296226	0.47463	80.1175	-0.37425
41926.83333	0	0.296226	0.508113	90.95	-1.082
41926.875	0	0.296226	0.512706	86.35	-0.347
41926.91667	0	0.296226	0.511509	83.125	0.0975
41926.95833	0	0.296226	0.510993	83.15	0.0795
41927	0	0.296226	0.500701	80.39	0.264
41927.04167	0	0.326252	0.513782	80.6025	0.58325
41927.08333	0	0.326252	0.500138	74.415	1.31675
41927.125	0	0.326252	0.488695	71.1075	1.62725
41927.16667	0	0.326252	0.559219	91.2825	0.0365
41927.20833	0	0.326252	0.570148	99.625	-0.79175
41927.25	0	0.326252	0.570803	99.725	-0.79
41927.29167	0	0.326252	0.55464	94.725	-0.51575
41927.33333	7.83439	0.326252	0.559431	98.45	-0.8775
41927.375	115.584	0.326252	0.536857	86.9025	0.1515
41927.41667	267.567	0.326252	0.488743	70.415	1.765
41927.45833	395.952	0.326252	0.507089	75.9	1.234
41927.5	484.941	0.326252	0.471823	69.385	1.4795
41927.54167	525.342	0.326252	0.50554	75.705	1.22725
41927.58333	513.298	0.326252	0.49768	73.2125	1.47475
41927.625	449.786	0.326252	0.516562	77.9375	1.12325
41927.66667	341.713	0.326252	0.497546	74.7875	1.17525
41927.70833	198.98	0.326252	0.490533	74.1625	1.09475
41927.75	51.7802	0.326252	0.487483	74.5775	0.931
41927.79167	0	0.326252	0.489741	74.9175	0.932
41927.83333	0	0.326252	0.486815	75.325	0.774
41927.875	0	0.326252	0.477634	74.2325	0.71275
41927.91667	0	0.326252	0.459962	71.6775	0.67575
41927.95833	0	0.326252	0.455165	71.0675	0.649
41928	0	0.326252	0.43889	67.0575	0.94875
41928.04167	0	0.329209	0.441204	66.8225	1.07025
41928.08333	0	0.329209	0.418913	62.08	1.3725
41928.125	0	0.329209	0.424425	62.915	1.3685
41928.16667	0	0.329209	0.434249	64.355	1.372
41928.20833	0	0.329209	0.451457	67.9675	1.15325
41928.25	0	0.329209	0.468235	70.5125	1.1495
41928.29167	0	0.329209	0.482007	74.635	0.764
41928.33333	6.4706	0.329209	0.46816	73.25	0.62
41928.375	110.098	0.329209	0.450626	70.4225	0.6365
41928.41667	261.099	0.329209	0.447728	69.9975	0.631
41928.45833	389.345	0.329209	0.448539	71.26	0.40925
41928.5	478.038	0.329209	0.439834	70.3425	0.31775
41928.54167	518.394	0.329209	0.441459	71.68	0.10925
41928.58333	506.363	0.329209	0.448345	74.24	-0.1415
41928.625	442.926	0.329209	0.4549	76.635	-0.35025
41928.66667	335.218	0.329209	0.420372	68.425	0.07525
41928.70833	192.79	0.329209	0.399543	64.2325	0.246
41928.75	47.6127	0.329209	0.368954	56.375	0.948
41928.79167	0	0.329209	0.397396	65.1825	-0.0265
41928.83333	0	0.329209	0.391326	63.82	0.04875
41928.875	0	0.329209	0.390064	62.9025	0.2035
41928.91667	0	0.329209	0.408082	67.155	-0.06625
41928.95833	0	0.329209	0.411335	66.4775	0.1735
41929	0	0.329209	0.418158	63.8725	0.9525
41929.04167	0	0.256721	0.439531	68.36	0.70275
41929.08333	0	0.256721	0.467474	74.1875	0.42425
41929.125	0	0.256721	0.4811	76.2725	0.43825
41929.16667	0	0.256721	0.500714	79.135	0.48125
41929.20833	0	0.256721	0.514627	79.9225	0.723
41929.25	0	0.256721	0.528679	81.4	0.84225
41929.29167	0	0.256721	0.537581	82	0.97175
41929.33333	5.25702	0.256721	0.544355	83.75	0.85275
41929.375	104.688	0.256721	0.5464	84.2	0.8305
41929.41667	254.68	0.256721	0.549074	83.575	1.00125
41929.45833	382.608	0.256721	0.544924	81.475	1.249
41929.5	471.166	0.256721	0.541135	78.8225	1.61225
41929.54167	511.475	0.256721	0.527021	70.9425	2.71625
41929.58333	499.457	0.256721	0.512176	63.175	3.951
41929.625	436.099	0.256721	0.517143	63.8	3.94825
41929.66667	328.766	0.256721	0.524754	66.4	3.589
41929.70833	186.663	0.256721	0.537822	73.085	2.58325
41929.75	43.6485	0.256721	0.534008	72.12	2.67
41929.79167	0	0.256721	0.554446	78.6925	1.97425
41929.83333	0	0.256721	0.525378	71.6475	2.5335
41929.875	0	0.256721	0.547153	75.1025	2.4425
41929.91667	0	0.256721	0.559266	77.745	2.26475
41929.95833	0	0.256721	0.551997	75.9975	2.4
41930	0	0.256721	0.553312	74.8375	2.64925
41930.04167	0	0.273566	0.565007	75.225	2.87075
41930.08333	0	0.273566	0.560355	76.2625	2.562
41930.125	0	0.273566	0.5319	68.9325	3.251
41930.16667	0	0.273566	0.511175	63.39	3.875
41930.20833	0	0.273566	0.539514	67.7875	3.689
41930.25	0	0.273566	0.549876	68.8825	3.7315
41930.29167	0	0.273566	0.584099	75.2525	3.33425
41930.33333	4.11089	0.273566	0.590494	77.86	3.00725
41930.375	99.3859	0.273566	0.580016	77.45	2.8295
41930.41667	248.314	0.273566	0.571049	73.9825	3.2555
41930.45833	376.081	0.273566	0.557734	71.4325	3.41775
41930.5	464.328	0.273566	0.541899	65.92	4.14825
41930.54167	504.587	0.273566	0.581343	73.5125	3.59825
41930.58333	492.584	0.273566	0.582489	70.8875	4.14225
41930.625	429.308	0.273566	0.57163	67.98	4.47075
41930.66667	322.19	0.273566	0.55778	66.76	4.37925
41930.70833	180.603	0.273566	0.589526	75.745	3.37275
41930.75	39.9766	0.273566	0.595659	77.71	3.15725
41930.79167	0	0.273566	0.584003	74.875	3.403
41930.83333	0	0.273566	0.587546	75.84	3.3075
41930.875	0	0.273566	0.586227	76.34	3.183
41930.91667	0	0.273566	0.570539	73.395	3.3555
41930.95833	0	0.273566	0.573229	73.5925	3.384
41931	0	0.273566	0.576237	73.25	3.524
41931.04167	0	0.198449	0.571252	68.43	4.36725
41931.08333	0	0.198449	0.594125	68.355	4.94375
41931.125	0	0.198449	0.603725	65.3825	5.813
41931.16667	0	0.198449	0.617165	68.58	5.4425
41931.20833	0	0.198449	0.607007	63.12	6.4005
41931.25	0	0.198449	0.610012	65.2175	5.999
41931.29167	0	0.198449	0.619422	68.195	5.576
41931.33333	3.24426	0.198449	0.618433	67.1975	5.76525
41931.375	94.1908	0.198449	0.610463	64.1225	6.2545
41931.41667	242.005	0.198449	0.600131	61.7	6.56525
41931.45833	369.598	0.198449	0.612487	64.6125	6.19225
41931.5	457.527	0.198449	0.606832	64.6175	6.057
41931.54167	497.735	0.198449	0.600841	64.1925	6.009
41931.58333	485.747	0.198449	0.603092	65.6125	5.74725
41931.625	422.556	0.198449	0.602703	66.895	5.45925
41931.66667	315.832	0.198449	0.597701	67.555	5.1985
41931.70833	174.614	0.198449	0.582106	66.24	5.10125
41931.75	36.407	0.198449	0.550231	60.005	5.71275
41931.79167	0	0.198449	0.536112	57.4975	5.9535
41931.83333	0	0.198449	0.533655	55.2975	6.4515
41931.875	0	0.198449	0.54244	54.5775	6.879
41931.91667	0	0.198449	0.552	57.695	6.32625
41931.95833	0	0.198449	0.596851	66.1925	5.47075
41932	0	0.198449	0.616042	68.775	5.3755
41932.04167	0	0.189716	0.635785	73.675	4.841
