time,Ta_C,RH_percent,U_ms,SWin_Wm2,LWin_Wm2
28-Sep-2014 07:00:00,2.664,71.0675,0.71525,0,242.66
28-Sep-2014 08:00:00,2.514,70.535,1.0745,0.942825,242.2775
28-Sep-2014 09:00:00,2.57925,68.32,0.94275,14.984125,242.785
28-Sep-2014 10:00:00,2.53925,67.8525,1.30075,27.97175,243.385
28-Sep-2014 11:00:00,3.2725,60.3725,2.504,35.85825,246.1475
28-Sep-2014 12:00:00,4.31625,50.8375,1.824,179.03875,249.19
28-Sep-2014 13:00:00,5.75275,42.4975,2.85975,583.1075,257.36
28-Sep-2014 14:00:00,6.84275,39.8975,3.2425,627.5025,261.6025
28-Sep-2014 15:00:00,7.015,47.6475,5.29175,616.885,262.895
28-Sep-2014 16:00:00,7.24325,50.2375,5.40025,552.3,263.7575
28-Sep-2014 17:00:00,9.0325,45.89,5.1915,440.6725,266.6825
28-Sep-2014 18:00:00,9.3975,43.0025,6.13,176.79925,265.9875
28-Sep-2014 19:00:00,8.7125,45.685,7.96,18.2835,262.3625
28-Sep-2014 20:00:00,8.9025,41.4075,9.14,2.9624,261.45
28-Sep-2014 21:00:00,9.0375,32.0775,8.9075,0,258.44
28-Sep-2014 22:00:00,10.1325,22.575,8.79,0,262.095
28-Sep-2014 23:00:00,10.16,22.2925,9.46,0,265.4225
29-Sep-2014 00:00:00,8.1305,32.6525,2.53625,0,256.0825
29-Sep-2014 01:00:00,9.01975,27.4625,7.5635,0,256.5125
29-Sep-2014 02:00:00,9.2575,27.13,8.775,0,258.045
29-Sep-2014 03:00:00,8.815,29.225,7.04525,0,268.03
29-Sep-2014 04:00:00,7.86775,35.46,6.26725,0,265.6175
29-Sep-2014 05:00:00,8.5575,34.35,9.3905,0,264.0325
29-Sep-2014 06:00:00,6.31875,43.265,1.808,0,252.7975
29-Sep-2014 07:00:00,6.93225,37.83,2.42675,0,251.345
29-Sep-2014 08:00:00,6.45325,40.9575,1.94025,1.531575,254.7475
29-Sep-2014 09:00:00,5.78925,44.085,1.4005,32.17225,260.2975
29-Sep-2014 10:00:00,6.871,39.625,3.191,46.694,256.855
29-Sep-2014 11:00:00,5.77175,46.035,1.52575,92.6115,260.6325
29-Sep-2014 12:00:00,7.07375,40.985,1.1105,168.355,265.58
29-Sep-2014 13:00:00,7.59425,47.73,6.84275,497.48,272.0025
29-Sep-2014 14:00:00,7.0115,59.08,10.99,428.65,276.1925
29-Sep-2014 15:00:00,7.10275,60.275,9.7775,457.9275,281.125
29-Sep-2014 16:00:00,7.11425,62.3425,8.2075,268.625,293.36
29-Sep-2014 17:00:00,7.70875,60.045,6.841,365.9575,314.7825
29-Sep-2014 18:00:00,7.72125,59.9775,7.01675,124.945,292.285
29-Sep-2014 19:00:00,7.472,62.4075,7.731,48.24025,302.8225
29-Sep-2014 20:00:00,6.434,71.7875,8.4975,3.740125,318.1425
29-Sep-2014 21:00:00,5.796,75.245,7.56975,0,329.575
29-Sep-2014 22:00:00,5.5495,74.4725,8.4705,0,320.7275
29-Sep-2014 23:00:00,6.01175,69.3925,7.20225,0,309.54
30-Sep-2014 00:00:00,5.503,72.2775,6.602,0,312.8875
30-Sep-2014 01:00:00,5.5445,69.31,5.82075,0.032505,316.1375
30-Sep-2014 02:00:00,4.93025,73.14,3.7315,0.6812,313.7075
30-Sep-2014 03:00:00,4.6555,71.2725,5.8385,0.273275,322.3375
30-Sep-2014 04:00:00,2.76375,92.75,2.45825,0,320.46
30-Sep-2014 05:00:00,1.52975,97.35,2.77175,0,315.82
30-Sep-2014 06:00:00,1.63575,92.375,1.97275,0,294.335
30-Sep-2014 07:00:00,1.67,92.525,1.0385,0,305.7775
30-Sep-2014 08:00:00,1.3505,93.7,0.63575,0.3158075,313.695
30-Sep-2014 09:00:00,0.5985,98.375,3.24175,6.121975,316.865
30-Sep-2014 10:00:00,0.334,98.85,3.4315,56.117,315.4425
30-Sep-2014 11:00:00,0.541,98.65,3.31225,118.7965,315.76
30-Sep-2014 12:00:00,0.61175,97.225,3.87525,191.5725,312.55
30-Sep-2014 13:00:00,0.95425,86.825,3.5415,276.85,301.0925
30-Sep-2014 14:00:00,1.56175,82.075,1.6825,339.8125,306.4725
30-Sep-2014 15:00:00,2.38075,75.84,1.61925,381.425,285.1375
30-Sep-2014 16:00:00,3.743,61.5375,0.83725,417.7575,278.1925
30-Sep-2014 17:00:00,3.263,63.21,1.5035,268.8,291.4125
30-Sep-2014 18:00:00,2.90675,57.4425,1.33175,83.23725,253.445
30-Sep-2014 19:00:00,2.6535,62.405,3.56075,30.43725,249.925
30-Sep-2014 20:00:00,1.5645,71.68,1.72475,3.547425,260.3
30-Sep-2014 21:00:00,1.7385,67.3425,1.01625,0,254.26
30-Sep-2014 22:00:00,1.33825,66.145,1.40025,0,253.965
30-Sep-2014 23:00:00,1.0635,61.7925,1.6375,0,232.59
01-Oct-2014 00:00:00,0.8175,57.105,2.3515,0,228.3
01-Oct-2014 01:00:00,1.34325,55.595,6.28275,0,230.25
01-Oct-2014 02:00:00,1.47375,54.04,5.29725,0,230.995
01-Oct-2014 03:00:00,1.30475,57.555,7.88825,0,239.7975
01-Oct-2014 04:00:00,0.9815,55.395,7.5985,0,227.4075
01-Oct-2014 05:00:00,0.7125,54.43,6.17025,0,225.66
01-Oct-2014 06:00:00,0.348,58.6025,8.7155,0,229.55
01-Oct-2014 07:00:00,0.00775,62.0375,9.36,0,237.305
01-Oct-2014 08:00:00,-0.11375,59.5225,9,0.337575,232.8225
01-Oct-2014 09:00:00,-0.12525,58.96,8.945,21.7762,231.7275
01-Oct-2014 10:00:00,0.09675,57.88,9.2275,73.5335,244.79
01-Oct-2014 11:00:00,0.311,61.305,10.68,143.9275,275.33
01-Oct-2014 12:00:00,0.1625,62.805,11.84,150.7075,275.76
01-Oct-2014 13:00:00,0.0095,64.475,12.03,196.2375,285.6125
01-Oct-2014 14:00:00,0.35275,61.5775,10.7375,202.6375,297.6875
01-Oct-2014 15:00:00,-0.55875,77.6875,9.6075,93.284,305.8825
01-Oct-2014 16:00:00,-0.37575,67.43,10.455,152.645,297.9725
01-Oct-2014 17:00:00,-0.5155,63.155,10.05,133.2825,284.89
01-Oct-2014 18:00:00,-0.83925,63.655,9.77,103.73775,265.3475
01-Oct-2014 19:00:00,-0.94925,58.74,8.815,25.17675,270.7975
01-Oct-2014 20:00:00,-1.48975,65.02,9.2875,2.0202675,289.3425
01-Oct-2014 21:00:00,-1.77525,60.9025,6.70325,0,286.815
01-Oct-2014 22:00:00,-2.17525,61.8775,4.104,0,285.8275
01-Oct-2014 23:00:00,-4.39075,95.975,3.32625,0,275.055
02-Oct-2014 00:00:00,-4.197,91.775,1.492,0,267.475
02-Oct-2014 01:00:00,-4.534,87.625,4.02525,0,281.4475
02-Oct-2014 02:00:00,-4.339,72.8775,2.98325,0,273.98
02-Oct-2014 03:00:00,-4.97775,77.4975,3.95175,0,236.625
02-Oct-2014 04:00:00,-5.5905,84.38,4.164,0,242.08
02-Oct-2014 05:00:00,-5.59325,81.9025,4.20875,0,257.3475
02-Oct-2014 06:00:00,-5.497,76.6375,3.71525,0,257.29
02-Oct-2014 07:00:00,-6.062,86.55,2.99325,0,258.79
02-Oct-2014 08:00:00,-6.11575,85.2575,3.69175,0.192085,248.005
02-Oct-2014 09:00:00,-6.3125,86.495,4.5405,23.615075,225.715
02-Oct-2014 10:00:00,-6.64525,92.825,4.383,90.29275,238.9825
02-Oct-2014 11:00:00,-5.672,78.83,3.21925,181.01,252.2775
02-Oct-2014 12:00:00,-4.9705,69.9875,1.58975,135.225,225.095
02-Oct-2014 13:00:00,-4.31925,63.6025,1.77,378.5375,213.5725
02-Oct-2014 14:00:00,-3.58525,52.95,5.088,640.2875,213.4825
02-Oct-2014 15:00:00,-3.39425,53.8775,6.85225,615.755,210.9575
02-Oct-2014 16:00:00,-3.0525,50.48,7.37925,548.2125,211.345
02-Oct-2014 17:00:00,-2.662,45.8325,7.793,429.7275,210.8925
02-Oct-2014 18:00:00,-2.83025,49.7825,7.68925,142.2635,210.125
02-Oct-2014 19:00:00,-2.798,49.895,6.6835,19.17925,209.96
02-Oct-2014 20:00:00,-2.70875,49.1675,5.71,1.453375,210.1275
02-Oct-2014 21:00:00,-2.78975,49.215,5.67025,0,209.1375
02-Oct-2014 22:00:00,-2.77525,48.905,4.7165,0,209.49
02-Oct-2014 23:00:00,-3.146,52.1,3.0235,0,209.2625
03-Oct-2014 00:00:00,-3.14775,53.1975,2.76375,0,210.365
03-Oct-2014 01:00:00,-3.826,56.525,1.0165,0,210.445
03-Oct-2014 02:00:00,-3.972,56.2125,0.97125,0,215.235
03-Oct-2014 03:00:00,-4.04675,56.8025,0.83425,0,220.61
03-Oct-2014 04:00:00,-4.32225,58.8975,0.52725,0,226.02
03-Oct-2014 05:00:00,-4.246,59.1525,1.1325,0,227.59
03-Oct-2014 06:00:00,-4.3235,61.4775,1.078,0,232.875
03-Oct-2014 07:00:00,-4.1755,60.47,1.18375,0.0309675,244.0425
03-Oct-2014 08:00:00,-3.5075,57.9525,1.29175,0.6376475,257.94
03-Oct-2014 09:00:00,-3.03675,55.42,1.15225,31.64525,269.895
03-Oct-2014 10:00:00,-2.29525,51.3625,0.99375,103.1905,272.0575
03-Oct-2014 11:00:00,-1.02125,50.7025,2.42625,159.985,276.5825
03-Oct-2014 12:00:00,3.621,54.01,9.97675,208.3075,314.845
03-Oct-2014 13:00:00,4.398,58.7075,11.22,276.7275,315.83
03-Oct-2014 14:00:00,3.42525,68.4075,11.81,165.375,322.6275
03-Oct-2014 15:00:00,3.364,70.975,12.02,115.27,323.2625
03-Oct-2014 16:00:00,3.65475,69.065,11.895,335.125,316.9025
03-Oct-2014 17:00:00,4.97825,61.72,10.7875,210.45,316.18
03-Oct-2014 18:00:00,4.3515,64.9775,12.78,117.523,317.9175
03-Oct-2014 19:00:00,4.011,67.47,13.8225,19.8792,314.6475
03-Oct-2014 20:00:00,3.914,64.7875,13.3425,0,312.9575
03-Oct-2014 21:00:00,3.96125,64.125,12.7075,0,319.01
03-Oct-2014 22:00:00,4.0515,64.955,13.99,0,320.8225
03-Oct-2014 23:00:00,3.74,67.3825,14.3275,0,320.9525
04-Oct-2014 00:00:00,3.6035,68.62,14.5275,0,315.5125
04-Oct-2014 01:00:00,3.89725,67.305,14.9975,0,301.65
04-Oct-2014 02:00:00,4.2335,66.5125,14.9025,0,282.55
04-Oct-2014 03:00:00,4.0245,69.1325,15.4425,0,286.98
04-Oct-2014 04:00:00,4.66025,67.28,13.7875,0,279.25
04-Oct-2014 05:00:00,4.73225,67.4625,11.535,0,293.52
04-Oct-2014 06:00:00,5.175,69.8225,13.0325,0,297.365
04-Oct-2014 07:00:00,5.64675,65.6225,12.985,0,282.195
04-Oct-2014 08:00:00,5.6275,65.1975,11.6025,0,297.2775
04-Oct-2014 09:00:00,5.4305,67.58,11.335,17.519025,302.4975
04-Oct-2014 10:00:00,5.4455,67.5075,12.0875,79.68575,280.41
04-Oct-2014 11:00:00,5.57575,65.455,12.8325,99.64825,274.225
04-Oct-2014 12:00:00,6.9265,53.075,11.17,163.585,288.445
04-Oct-2014 13:00:00,6.9525,54.7975,12.815,178.9,283.57
04-Oct-2014 14:00:00,7.158,56.4425,13.1475,607.8575,287.89
04-Oct-2014 15:00:00,6.74975,62.56,12.255,492.185,306.9025
04-Oct-2014 16:00:00,7.22475,60,12.6175,477.4,306.915
04-Oct-2014 17:00:00,7.58225,57.8175,11.935,383.8825,300.635
04-Oct-2014 18:00:00,8.0835,51.295,8.4485,154.04275,316.4525
04-Oct-2014 19:00:00,7.2445,58.6375,7.57,44.87125,325.33
04-Oct-2014 20:00:00,6.6295,64.415,8.46925,1.053025,326.0275
04-Oct-2014 21:00:00,6.58525,65.23,9.315,0,314.0725
04-Oct-2014 22:00:00,6.98325,58.5775,6.22675,0,298.2375
04-Oct-2014 23:00:00,7.7665,45.3725,6.619,0,265.5575
05-Oct-2014 00:00:00,7.24725,46.4525,6.99375,0,257.3375
05-Oct-2014 01:00:00,6.49225,50.63,7.3515,0,255.0075
05-Oct-2014 02:00:00,6.488,49.875,5.919,0,253.5
05-Oct-2014 03:00:00,6.071,55.1675,9.21,0,252.7225
05-Oct-2014 04:00:00,6.54625,49.085,8.38125,0,252.425
05-Oct-2014 05:00:00,6.71225,48.61,7.53075,0,253.245
05-Oct-2014 06:00:00,6.06925,53.5125,4.90575,0,252.5625
05-Oct-2014 07:00:00,5.414,60.2775,8.31,0,252.24
05-Oct-2014 08:00:00,6.1625,57.93,8.8825,0,252.7825
05-Oct-2014 09:00:00,6.4395,56.6475,9.1675,12.723025,253.0125
05-Oct-2014 10:00:00,6.2655,59.0075,9.915,38.66425,253.3325
05-Oct-2014 11:00:00,5.92375,60.695,8.9325,50.20525,252.2225
05-Oct-2014 12:00:00,6.5755,54.1225,10.795,85.30125,256.24
05-Oct-2014 13:00:00,6.757,54.2525,10.525,204.67,268.0825
05-Oct-2014 14:00:00,6.4815,58.9475,9.375,487.115,261.5
05-Oct-2014 15:00:00,7.04175,53.5925,9.4475,545.615,261.1225
05-Oct-2014 16:00:00,7.4435,51.315,10.3125,473.29,267.3925
05-Oct-2014 17:00:00,7.4485,50.9475,9.1675,219.5675,285.6025
05-Oct-2014 18:00:00,7.57625,48.195,10.325,92.9065,312.2425
05-Oct-2014 19:00:00,7.8545,46.1925,10.3675,30.85975,317.68
05-Oct-2014 20:00:00,7.09925,55.025,10.6575,1.206515,321.4025
05-Oct-2014 21:00:00,7.5605,56.6125,11.7125,0,325.465
05-Oct-2014 22:00:00,7.77275,59.0975,11.125,0,331.2375
05-Oct-2014 23:00:00,8.3475,58.91,11.435,0,306.635
06-Oct-2014 00:00:00,8.0085,63.42,10.78,0,314.9375
06-Oct-2014 01:00:00,7.42375,67.8,10.4925,0,322.8375
06-Oct-2014 02:00:00,7.3275,69.295,11.76,0,333.22
06-Oct-2014 03:00:00,7.4075,73.0325,12.6975,0,331.9775
06-Oct-2014 04:00:00,7.367,71.2725,12.2325,0,332.8125
06-Oct-2014 05:00:00,7.261,71.6975,12.21,0,319.745
06-Oct-2014 06:00:00,7.731,71.625,13.4075,0,334.9925
06-Oct-2014 07:00:00,7.60275,71.9925,13.7275,0,330.5475
06-Oct-2014 08:00:00,7.624,71.48,10.765,0,336.7275
06-Oct-2014 09:00:00,8.40675,62.4425,10.77175,17.586125,314.125
06-Oct-2014 10:00:00,9.4925,46.4375,13.19,80.78425,303.075
06-Oct-2014 11:00:00,8.465,50.44,13.66,144.7625,309.445
06-Oct-2014 12:00:00,8.1525,48.375,13.51,215.095,306.665
06-Oct-2014 13:00:00,8.2125,43.7725,12.1775,215.835,292.025
06-Oct-2014 14:00:00,8.11425,43.7825,10.6425,477.745,282.385
06-Oct-2014 15:00:00,8.0695,43.5325,10.565,604.5725,280.17
06-Oct-2014 16:00:00,7.8025,41.9775,9.805,520.0175,275.6875
06-Oct-2014 17:00:00,7.49225,42.5225,9.635,375.1675,280.8125
06-Oct-2014 18:00:00,7.3735,40.9525,9.9375,155.4765,275.9675
06-Oct-2014 19:00:00,6.8275,41.61,9.225,33.6915,273.1625
06-Oct-2014 20:00:00,6.5165,42.4425,9.2975,1.14445,274.1875
06-Oct-2014 21:00:00,6.333,44.3775,9.3225,0,307.4725
06-Oct-2014 22:00:00,6.3115,45.5125,8.745,0,315.9825
06-Oct-2014 23:00:00,6.45375,44.43,7.6425,0,317.4625
07-Oct-2014 00:00:00,6.099,46.0425,7.19475,0,306.5625
07-Oct-2014 01:00:00,5.77225,45.05,7.29,0,311.8975
07-Oct-2014 02:00:00,5.72725,41.41,8.7375,0,314.2875
07-Oct-2014 03:00:00,5.62425,39.17,9.8025,0,315.5925
07-Oct-2014 04:00:00,5.55775,40.51,10.535,0,309.1325
07-Oct-2014 05:00:00,5.721,42.87,12.085,0,307.855
07-Oct-2014 06:00:00,5.612,43.875,11.2275,0,315.675
07-Oct-2014 07:00:00,5.655,45.3525,11.535,0,305.9375
07-Oct-2014 08:00:00,5.4235,48.4925,10.9,0.0044645,300.04
07-Oct-2014 09:00:00,5.45825,50.945,9.7375,21.3475,298.3075
07-Oct-2014 10:00:00,5.75,50.7975,9.43,63.8065,292.215
07-Oct-2014 11:00:00,5.67525,52.965,9.58,124.547,286.135
07-Oct-2014 12:00:00,5.6335,54.3875,9.4225,149.9975,281.67
07-Oct-2014 13:00:00,6.01075,53.4425,9.63,157.37,280.7175
07-Oct-2014 14:00:00,5.9175,57.23,9.19,361.645,291.99
07-Oct-2014 15:00:00,6.054,58.815,7.34575,195.0225,319.285
07-Oct-2014 16:00:00,5.44425,67.1375,6.184,249.8375,316.89
07-Oct-2014 17:00:00,5.30275,68.9175,7.19075,161.37,313.725
07-Oct-2014 18:00:00,5.9585,62.8625,6.4795,92.03725,311.8125
07-Oct-2014 19:00:00,6.118,65.1575,6.88325,23.4035,311.4875
07-Oct-2014 20:00:00,5.58675,71.53,8.29725,0,319.8575
07-Oct-2014 21:00:00,6.31275,66.07,8.68225,0,321.6275
07-Oct-2014 22:00:00,5.6015,71.6525,8.562,0,324.425
07-Oct-2014 23:00:00,5.95125,69.375,9.58,0,325.265
08-Oct-2014 00:00:00,5.96425,67.6925,9.11,0,316.665
08-Oct-2014 01:00:00,5.57675,67.8525,7.81675,0,321.415
08-Oct-2014 02:00:00,5.73975,63.1725,7.70025,0,283.675
08-Oct-2014 03:00:00,5.7615,57.0075,7.44975,0,279.7625
08-Oct-2014 04:00:00,5.385,60.7625,6.12975,0,268.7725
08-Oct-2014 05:00:00,5.91675,57.845,7.03375,0,278.6775
08-Oct-2014 06:00:00,5.9725,54.945,7.13075,0,261.54
08-Oct-2014 07:00:00,5.49075,59.0675,7.181,0,256.245
08-Oct-2014 08:00:00,4.95675,59.85,8.32475,0,252.155
08-Oct-2014 09:00:00,5.26175,54.66,6.58375,12.4434,258.95
08-Oct-2014 10:00:00,5.5825,51.94,7.87275,32.53375,252.515
08-Oct-2014 11:00:00,5.66975,52.82,8.4005,49.60925,254.47
08-Oct-2014 12:00:00,5.7085,52.73,6.9615,113.16875,271.7625
08-Oct-2014 13:00:00,6.04975,52.54,8.18725,229.0875,311.9375
08-Oct-2014 14:00:00,6.404,50.1775,7.51225,246.7875,303.6025
08-Oct-2014 15:00:00,6.60475,49.5925,6.993,312.6725,312.3825
08-Oct-2014 16:00:00,6.4605,51.925,6.759,201.36,315.905
08-Oct-2014 17:00:00,6.743,50.165,5.7295,223.1125,284.5375
08-Oct-2014 18:00:00,6.8935,46.6725,6.1945,115.5395,302.295
08-Oct-2014 19:00:00,6.6775,47.8125,3.9675,29.34525,307.555
08-Oct-2014 20:00:00,6.3265,50.635,5.66475,0.864125,294.8725
08-Oct-2014 21:00:00,5.85275,54.66,5.442,0,279.1075
08-Oct-2014 22:00:00,5.83275,53.475,4.688,0,287.075
08-Oct-2014 23:00:00,5.9615,53.995,3.728,0,267.0925
09-Oct-2014 00:00:00,4.65725,56.4475,3.12375,0,249.36
09-Oct-2014 01:00:00,4.84825,54.76,3.20975,0,248.6475
09-Oct-2014 02:00:00,4.983,55.8525,3.11775,0,249.1925
09-Oct-2014 03:00:00,4.45775,58.8875,3.7835,0,249.72
09-Oct-2014 04:00:00,4.17975,57.085,1.87425,0,246.31
09-Oct-2014 05:00:00,3.64375,57.8825,1.735,0,244.735
09-Oct-2014 06:00:00,3.874,54.48,1.5825,0,244.445
09-Oct-2014 07:00:00,3.46275,55.0175,1.62175,0,243.14
09-Oct-2014 08:00:00,3.275,54.49,1.09775,0,242.3425
09-Oct-2014 09:00:00,3.1765,54.945,1.38825,11.909375,243.1
09-Oct-2014 10:00:00,3.4005,53.345,1.0555,47.28425,246.9925
09-Oct-2014 11:00:00,3.892,51.4225,1.24825,116.13825,257.6525
09-Oct-2014 12:00:00,5.31925,45.3625,1.22275,158.6,268.925
09-Oct-2014 13:00:00,6.362,41.395,1.1975,91.44725,258.5675
09-Oct-2014 14:00:00,7.29,38.9275,4.409,378.1025,265.66
09-Oct-2014 15:00:00,7.4475,41.0025,4.21975,520.2025,261.4875
09-Oct-2014 16:00:00,7.3215,43.5625,7.11425,461.43,261.35
09-Oct-2014 17:00:00,7.486,46.1225,7.20525,351.7725,261.2675
09-Oct-2014 18:00:00,8.216,40.86,4.49725,76.2605,260.7875
09-Oct-2014 19:00:00,7.6265,43.7425,4.68925,11.412125,258.8325
09-Oct-2014 20:00:00,7.6315,43.4175,3.5405,0.1544225,258.05
09-Oct-2014 21:00:00,6.897,44.4525,1.896,0,255.005
09-Oct-2014 22:00:00,6.9845,43.67,1.9125,0,254.3525
09-Oct-2014 23:00:00,6.70325,45.9575,2.32675,0,253.15
10-Oct-2014 00:00:00,7.72725,41.6325,5.2415,0,255.1825
10-Oct-2014 01:00:00,7.73775,43.1775,6.75025,0,255.9975
10-Oct-2014 02:00:00,7.8575,41.2475,7.06125,0,255.7775
10-Oct-2014 03:00:00,7.9445,38.6625,7.3445,0,254.6325
10-Oct-2014 04:00:00,7.8775,37.1275,8.188,0,253.4375
10-Oct-2014 05:00:00,7.4205,40.0025,6.04875,0,252.975
10-Oct-2014 06:00:00,6.6025,43.745,4.392,0,251.825
10-Oct-2014 07:00:00,7.58325,38.28,5.125,0,252.73
10-Oct-2014 08:00:00,4.28475,56.395,0.9595,0,247.8025
10-Oct-2014 09:00:00,7.029,46.5475,6.1625,8.74,255.4075
10-Oct-2014 10:00:00,7.628,44.9875,9.58,22.59925,259.4775
10-Oct-2014 11:00:00,7.5,45.8575,12.28,32.678,260.2575
10-Oct-2014 12:00:00,7.33025,52.2925,12.9,39.7685,261.93
10-Oct-2014 13:00:00,7.9255,52.7375,12.14,53.31025,264.99
10-Oct-2014 14:00:00,7.7285,49.8025,12.7,395.6585,271.2675
10-Oct-2014 15:00:00,7.48175,51.78,14.185,498.105,266.415
10-Oct-2014 16:00:00,7.1265,55.87,11.595,399.9775,266.9925
10-Oct-2014 17:00:00,7.35975,55.95,10.9075,201.8375,284.4275
10-Oct-2014 18:00:00,7.41425,55.335,11.575,105.79825,290.79
10-Oct-2014 19:00:00,7.28575,54.8075,11.3875,20.9132,296.22
10-Oct-2014 20:00:00,6.277,62.6875,10.475,0,323.245
10-Oct-2014 21:00:00,5.63275,68.1475,10.7475,0,320.765
10-Oct-2014 22:00:00,4.36025,77.765,12.4625,0,325.61
10-Oct-2014 23:00:00,4.229,78.42,11.41,0,323.3075
11-Oct-2014 00:00:00,4.23425,77.1975,10.5075,0,326.325
11-Oct-2014 01:00:00,3.44,82,11.36,0,325.435
11-Oct-2014 02:00:00,2.912,83.95,8.83275,0,323.5775
11-Oct-2014 03:00:00,3.328,74.2725,13.1375,0,312.4775
11-Oct-2014 04:00:00,4.0555,63.5925,13.8125,0,288.6225
11-Oct-2014 05:00:00,3.58275,67.7025,12.26,0,311.145
11-Oct-2014 06:00:00,2.629,74.48,10.04,0,313.8475
11-Oct-2014 07:00:00,2.48025,71.7975,9.9725,0,313.765
11-Oct-2014 08:00:00,1.14525,77.35,11.2025,0,309.0125
11-Oct-2014 09:00:00,1.1995,74.5125,7.12325,6.755775,305.9475
11-Oct-2014 10:00:00,0.23775,86.435,3.34,41.11,268.2475
11-Oct-2014 11:00:00,1.83125,63.0775,7.45675,76.5365,251.2425
11-Oct-2014 12:00:00,1.65475,66.91,8.56,108.9225,259.8025
11-Oct-2014 13:00:00,1.663,68.315,8.51,133.1675,269.785
11-Oct-2014 14:00:00,1.741,66.71,9.175,156.26,260.24
11-Oct-2014 15:00:00,1.92475,67.6275,7.43625,255.5825,286.83
11-Oct-2014 16:00:00,1.0205,78.7725,7.34725,122.655,312.3175
11-Oct-2014 17:00:00,0.98575,80.6025,6.87725,114.64325,310.7425
11-Oct-2014 18:00:00,1.53375,71.4575,6.10375,88.02725,293.19
11-Oct-2014 19:00:00,1.97325,61.035,8.73025,28.30115,292.6425
11-Oct-2014 20:00:00,2.1915,56.97,7.495,0.489675,287.355
11-Oct-2014 21:00:00,2.1215,58.3975,7.13425,0,296.3
11-Oct-2014 22:00:00,1.56975,63.4275,7.783,0,279.55
11-Oct-2014 23:00:00,2.141,53.1,7.6975,0,282.4375
12-Oct-2014 00:00:00,1.812,55.9575,8.6965,0,279.54
12-Oct-2014 01:00:00,1.428,61.9925,9.3275,0,292.0825
12-Oct-2014 02:00:00,1.1195,64.0425,10.0575,0,273.545
12-Oct-2014 03:00:00,0.885,63.795,10.6,0,290.6125
12-Oct-2014 04:00:00,1.22,55.4325,8.8845,0,289.1225
12-Oct-2014 05:00:00,0.8935,60.8275,10.0775,0,297.175
12-Oct-2014 06:00:00,0.79975,61.945,7.322,0,294.185
12-Oct-2014 07:00:00,0.9025,58.6075,4.41,0,286.5425
12-Oct-2014 08:00:00,0.863,57.515,7.46475,0,292.7825
12-Oct-2014 09:00:00,0.742,58.4775,6.9315,12.2997,285.5075
12-Oct-2014 10:00:00,-0.04375,67.48,2.8025,61.30125,272.785
12-Oct-2014 11:00:00,-0.621,79.9375,2.73975,131.76275,290.9975
12-Oct-2014 12:00:00,0.62375,54.9725,7.4955,154.825,260.0075
12-Oct-2014 13:00:00,0.838,54.91,8.154,203.195,274.0275
12-Oct-2014 14:00:00,1.09175,54.9275,8.18225,272.295,288.5775
12-Oct-2014 15:00:00,1.167,57.0025,8.182,419.795,281.4
12-Oct-2014 16:00:00,0.502,66.1175,7.0735,178.505,264.4175
12-Oct-2014 17:00:00,0.328,71.6075,7.64275,119.58,278.8575
12-Oct-2014 18:00:00,0.4235,65.8675,8.515,58.47175,261.005
12-Oct-2014 19:00:00,-0.1205,72.54,8.43675,16.687525,280.6125
12-Oct-2014 20:00:00,0.2285,67.6225,7.8225,0.09882,296.755
12-Oct-2014 21:00:00,0.37525,65.5525,7.3545,0,298.06
12-Oct-2014 22:00:00,0.0865,72.2425,9.295,0,298.98
12-Oct-2014 23:00:00,0.10575,72.75,10.7025,0,289.3025
13-Oct-2014 00:00:00,0.32675,71.7025,11.065,0,292.5
13-Oct-2014 01:00:00,0.997,65.995,11.2525,0,287.915
13-Oct-2014 02:00:00,0.6745,68.5825,10.615,0,281.2775
13-Oct-2014 03:00:00,0.59025,70.6,10.8175,0,274.8525
13-Oct-2014 04:00:00,0.6875,70.5875,10.1075,0,277.445
13-Oct-2014 05:00:00,0.83875,69.195,9.075,0,277.31
13-Oct-2014 06:00:00,0.246,75.8825,10.02,0,262.99
13-Oct-2014 07:00:00,0.5195,75.5275,10.285,0,287.5775
13-Oct-2014 08:00:00,0.65825,74.915,10.66,0,288.3125
13-Oct-2014 09:00:00,0.793,74.0375,13.4,14.8018975,288.1325
13-Oct-2014 10:00:00,1.19,71.25,12.185,49.83925,292.755
13-Oct-2014 11:00:00,0.8705,74.2025,12.675,107.5485,283.18
13-Oct-2014 12:00:00,0.7155,78.4375,12.7475,191.53,279.9325
13-Oct-2014 13:00:00,1.04,77.6225,14.215,289.965,289.18
13-Oct-2014 14:00:00,1.18425,77.47,12.7275,224.61,292.49
13-Oct-2014 15:00:00,1.7585,74.8125,12.48,229.22,306.8125
13-Oct-2014 16:00:00,1.783,76.7875,12.5925,164.685,312.18
13-Oct-2014 17:00:00,1.8825,77.095,12.765,98.9425,311.195
13-Oct-2014 18:00:00,1.76075,81.99,13.6975,58.43075,304.345
13-Oct-2014 19:00:00,2.107,80.3325,14.15,12.47455,306.6375
13-Oct-2014 20:00:00,2.759,72.7725,14.28,0,293.145
13-Oct-2014 21:00:00,2.74675,70.8825,13.9725,0,284.93
13-Oct-2014 22:00:00,2.6105,70.97,13.1875,0,272.6225
13-Oct-2014 23:00:00,2.62975,68.525,12.31,0,275.86
